timestamp,k10temp-pci-00d3,k10temp-pci-00c3,k10temp-pci-00bd,k10temp-pci-00cb,frequency,
9391188230730902,80.312,19.500,19.500,-0.062,18.000,19.250,2511.63,
9391189262529649,80.312,19.500,19.500,-0.062,17.875,19.250,2544.02,
9391190294642255,80.312,19.250,19.250,-0.062,17.750,19.000,2589.36,
9391191326299056,80.312,19.250,19.250,-0.062,17.750,19.000,2658.73,
9391192358292639,80.312,19.250,19.250,-0.062,17.750,19.000,2561.71,
9391193390421398,80.312,19.250,19.250,-0.062,17.750,18.875,2525.09,
9391194422491106,80.312,19.250,19.250,-0.062,17.750,18.875,2542.38,
9391195454569944,80.312,19.250,19.250,-0.062,17.750,18.750,2546.27,
9391196486431109,80.312,19.250,19.250,-0.062,17.625,18.750,2627.26,
9391197518276363,80.312,19.125,19.125,-0.062,17.500,18.750,2522.83,
9391198554557022,80.312,19.000,19.000,-0.062,17.500,18.750,2558.88,
9391199586516331,80.312,19.000,19.000,-0.062,17.500,18.750,2558.09,
9391200622546707,80.312,19.000,19.000,-0.062,17.500,18.750,2532.71,
9391201654422372,80.312,18.875,18.875,-0.062,17.500,18.750,2518.87,
9391202686373090,80.312,18.875,18.875,-0.062,17.500,18.750,2561.21,
9391203718376172,80.312,18.875,18.875,-0.062,17.500,18.500,2479.81,
9391204754649822,80.312,18.750,18.750,-0.062,17.500,18.500,2539.37,
9391205786420770,80.312,18.750,18.750,-0.062,17.500,18.500,2560.57,
9391206818858645,80.312,18.750,18.750,-0.062,17.500,18.500,2561.57,
